date,OT
2024/5/6 4:00,844
2024/5/6 4:15,903
2024/5/6 4:30,485
2024/5/6 4:45,576
2024/5/6 5:00,587
2024/5/6 5:15,708
2024/5/6 5:30,672
2024/5/6 5:45,686
2024/5/6 6:00,559
2024/5/6 6:15,616.9
2024/5/6 6:30,735
2024/5/6 6:45,813
2024/5/6 7:00,757
2024/5/6 7:15,524
2024/5/6 7:30,612
2024/5/6 7:45,405
2024/5/6 8:00,273
2024/5/6 8:15,242
2024/5/6 8:30,283
2024/5/6 8:45,313
2024/5/6 9:00,200
2024/5/6 9:15,149
2024/5/6 9:30,339
2024/5/6 9:45,708
2024/5/6 10:00,866.8
2024/5/6 10:15,1097
2024/5/6 10:30,1132
2024/5/6 14:00,1165
2024/5/6 14:15,1341
2024/5/6 14:30,1539
2024/5/6 14:45,804
2024/5/6 15:00,1208
2024/5/6 15:15,1902
2024/5/6 15:30,1815
2024/5/6 15:45,1658
2024/5/6 16:00,1877
2024/5/6 16:15,1855
2024/5/6 16:30,1455
2024/5/6 16:45,31
2024/5/6 17:00,-35
2024/5/6 17:15,-32
2024/5/6 17:30,-30
2024/5/6 17:45,-33
2024/5/6 18:00,-35
2024/5/6 18:15,-33.1
2024/5/6 18:30,-32
2024/5/6 18:45,129
2024/5/6 19:00,-36
2024/5/6 19:15,-37
2024/5/6 19:30,-34
2024/5/6 19:45,-36
2024/5/6 20:00,-37
2024/5/6 20:15,-33
2024/5/6 20:30,-33
2024/5/6 20:45,-38
2024/5/6 21:00,-30.1
2024/5/6 21:15,256
2024/5/6 21:30,455
2024/5/6 21:45,381
2024/5/6 22:00,795
2024/5/6 22:15,860
2024/5/6 22:30,920
2024/5/6 22:45,1011
2024/5/6 23:00,1612
2024/5/6 23:15,1045
2024/5/6 23:30,925
2024/5/6 23:45,901
2024/5/7 0:00,1114
2024/5/7 0:15,1536
2024/5/7 0:30,1498
2024/5/7 0:45,1098
2024/5/7 1:00,1348
2024/5/7 1:15,1028
2024/5/7 1:30,902.9
2024/5/7 1:45,1049.8
2024/5/7 2:00,800
2024/5/7 2:15,864
2024/5/7 2:30,921
2024/5/7 2:45,488
2024/5/7 3:00,482
2024/5/7 3:15,619
2024/5/7 3:30,642
2024/5/7 3:45,646
2024/5/7 4:00,654
2024/5/7 4:15,603
2024/5/7 4:30,618
2024/5/7 4:45,791
2024/5/7 5:00,562
2024/5/7 5:15,523
2024/5/7 5:30,704
2024/5/7 5:45,699
2024/5/7 6:00,595.9
2024/5/7 6:15,594
2024/5/7 6:30,528
2024/5/7 6:45,589
2024/5/7 7:00,815
2024/5/7 7:15,842
2024/5/7 7:30,1051
2024/5/7 7:45,1025
2024/5/7 8:00,1092
2024/5/7 8:15,1386
2024/5/7 8:30,1219
2024/5/7 8:45,706
2024/5/7 9:00,721
2024/5/7 9:15,716
2024/5/7 9:30,540
2024/5/7 9:45,405
2024/5/7 10:00,373
2024/5/7 10:15,331
2024/5/7 10:30,282
2024/5/7 10:45,303
2024/5/7 11:00,213
2024/5/7 11:15,279
2024/5/7 11:30,157
2024/5/7 11:45,169
2024/5/7 12:00,97
2024/5/7 12:15,72
2024/5/7 12:30,35
2024/5/7 12:45,138
2024/5/7 13:00,130
2024/5/7 13:15,86
2024/5/7 13:30,78
2024/5/7 13:45,107.1
2024/5/7 14:00,71
2024/5/7 14:15,126
2024/5/7 14:30,82
2024/5/7 14:45,42
2024/5/7 15:00,-39
2024/5/7 15:15,-32
2024/5/7 15:30,-38
2024/5/7 15:45,-37
2024/5/7 16:00,-34
2024/5/7 16:15,-36
2024/5/7 16:30,-33
2024/5/7 16:45,-34
2024/5/7 17:00,-35
2024/5/7 17:15,-31
2024/5/7 17:30,-36
2024/5/7 17:45,-36
2024/5/7 18:00,-41
2024/5/7 18:15,-34
2024/5/7 18:30,136
2024/5/7 18:45,212
2024/5/7 19:00,246
2024/5/7 19:15,409
2024/5/7 19:30,428
2024/5/7 19:45,453
2024/5/7 20:00,587
2024/5/7 20:15,727
2024/5/7 20:30,492
2024/5/7 20:45,394
2024/5/7 21:00,246
2024/5/7 21:15,327
2024/5/7 21:30,338
2024/5/7 21:45,183
2024/5/7 22:00,169
2024/5/7 22:15,53
2024/5/7 22:30,39
2024/5/7 22:45,-38
2024/5/7 23:00,-37
2024/5/7 23:15,-31
2024/5/7 23:30,-35
2024/5/7 23:45,-36
2024/5/8 0:00,-34
2024/5/8 0:15,-34
2024/5/8 0:30,-35
2024/5/8 0:45,-34
2024/5/8 1:00,262
2024/5/8 1:15,246
2024/5/8 1:30,147
2024/5/8 1:45,195
2024/5/8 2:00,425
2024/5/8 2:15,466
2024/5/8 2:30,248
2024/5/8 2:45,212
2024/5/8 3:00,220
2024/5/8 3:15,291
2024/5/8 3:30,242
2024/5/8 3:45,274.1
2024/5/8 4:00,474
2024/5/8 4:15,410.6
2024/5/8 4:30,520
2024/5/8 4:45,274
2024/5/8 5:00,309
2024/5/8 5:15,290
2024/5/8 5:30,485
2024/5/8 5:45,419
2024/5/8 6:00,447
2024/5/8 6:15,214
2024/5/8 6:30,178
2024/5/8 6:45,145
2024/5/8 7:00,114
2024/5/8 7:15,61
2024/5/8 7:30,-39
2024/5/8 7:45,-35
2024/5/8 8:00,-34
2024/5/8 8:15,-36
2024/5/8 8:30,-35
2024/5/8 8:45,-33
2024/5/8 9:00,-32
2024/5/8 9:15,-37
2024/5/8 9:30,294
2024/5/8 9:45,79
2024/5/8 10:00,154
2024/5/8 10:15,433
2024/5/8 10:30,76
2024/5/8 10:45,161
2024/5/8 11:00,270
2024/5/8 11:15,1562
2024/5/8 11:30,1811
2024/5/8 11:45,2606
2024/5/8 12:00,2206
2024/5/8 12:15,1197
2024/5/8 12:30,306
2024/5/8 12:45,36
2024/5/8 13:00,191
2024/5/8 13:15,139
2024/5/8 13:30,2036
2024/5/8 13:45,5027
2024/5/8 14:00,4329
2024/5/8 14:15,4117
2024/5/8 14:30,5071
2024/5/8 14:45,4859
2024/5/8 15:00,3824
2024/5/8 15:15,2964
2024/5/8 15:30,1999
2024/5/8 15:45,1983
2024/5/8 16:00,2302
2024/5/8 16:15,1950
2024/5/8 16:30,2743
2024/5/8 16:45,2796
2024/5/8 17:00,2297
2024/5/8 17:15,1331
2024/5/8 17:30,2052
2024/5/8 17:45,2080
2024/5/8 18:00,1506
2024/5/8 18:15,2022
2024/5/8 18:30,2871
2024/5/8 18:45,2082
2024/5/8 19:00,2602
2024/5/8 19:15,2075
2024/5/8 19:30,2076
2024/5/8 19:45,2472
2024/5/8 20:00,1529
2024/5/8 20:15,1487
2024/5/8 20:30,1746
2024/5/8 20:45,1668
2024/5/8 21:00,2477
2024/5/8 21:15,2009
2024/5/8 21:30,2146
2024/5/8 21:45,2216
2024/5/8 22:00,2167
2024/5/8 22:15,2359
2024/5/8 22:30,1546
2024/5/8 22:45,1849
2024/5/8 23:00,1913.1
2024/5/8 23:15,1345
2024/5/8 23:30,1372
2024/5/8 23:45,1103
2024/5/9 0:00,2643
2024/5/9 0:15,2233
2024/5/9 0:30,2367
2024/5/9 0:45,3165.9
2024/5/9 1:00,2717
2024/5/9 1:15,2140
2024/5/9 1:30,2556
2024/5/9 1:45,2466.9
2024/5/9 2:00,2228
2024/5/9 2:15,2516
2024/5/9 2:30,1839
2024/5/9 2:45,1784
2024/5/9 3:00,1968
2024/5/9 3:15,2018
2024/5/9 3:30,1896
2024/5/9 3:45,1322
2024/5/9 4:00,1263
2024/5/9 4:15,1618
2024/5/9 4:30,1714
2024/5/9 4:45,2325
2024/5/9 5:00,2052
2024/5/9 5:15,2614
2024/5/9 5:30,2830
2024/5/9 5:45,3232
2024/5/9 6:00,3423
2024/5/9 6:15,4083
2024/5/9 6:30,3327
2024/5/9 6:45,4466
2024/5/9 7:00,3263
2024/5/9 7:15,3788
2024/5/9 7:30,4121
2024/5/9 7:45,5092
2024/5/9 8:00,5771
2024/5/9 8:15,6009.9
2024/5/9 8:30,6217
2024/5/9 8:45,4964
2024/5/9 9:00,6617
2024/5/9 9:15,6429
2024/5/9 9:30,6598
2024/5/9 9:45,6436
2024/5/9 10:00,6581
2024/5/9 10:15,6628
2024/5/9 10:30,5276
2024/5/9 10:45,6614.9
2024/5/9 11:00,5580
2024/5/9 11:15,6409
2024/5/9 11:30,6612
2024/5/9 11:45,6267
2024/5/9 12:00,6496
2024/5/9 12:15,6591
2024/5/9 12:30,6626
2024/5/9 12:45,6153
2024/5/9 13:00,6247
2024/5/9 13:15,5857
2024/5/9 13:30,5618
2024/5/9 13:45,6415
2024/5/9 14:00,4830
2024/5/9 14:15,5253
2024/5/9 14:30,4607.9
2024/5/9 14:45,5542
2024/5/9 15:00,6178
2024/5/9 15:15,6319
2024/5/9 15:30,6593
2024/5/9 15:45,6595
2024/5/9 16:00,6623
2024/5/9 16:15,6612
2024/5/9 16:30,6626
2024/5/9 16:45,6606
2024/5/9 17:00,6606
2024/5/9 17:15,6507
2024/5/9 17:30,6616
2024/5/9 17:45,6463
2024/5/9 18:00,6582
2024/5/9 18:15,6600
2024/5/9 18:30,6616
2024/5/9 18:45,6527
2024/5/9 19:00,6578
2024/5/9 19:15,6537
2024/5/9 19:30,6394
2024/5/9 19:45,6419
2024/5/9 20:00,6281
2024/5/9 20:15,6322
2024/5/9 20:30,6410
2024/5/9 20:45,6401.9
2024/5/9 21:00,6396
2024/5/9 21:15,6288
2024/5/9 21:30,6425
2024/5/9 21:45,6389
2024/5/9 22:00,6415.1
2024/5/9 22:15,6445
2024/5/9 22:30,6512
2024/5/9 22:45,6404
2024/5/9 23:00,6484
2024/5/9 23:15,6438
2024/5/9 23:30,6510
2024/5/9 23:45,6549
2024/5/10 0:00,6277
2024/5/10 0:15,5769
2024/5/10 0:30,5803
2024/5/10 0:45,5877
2024/5/10 1:00,4718
2024/5/10 1:15,4547
2024/5/10 1:30,4526
2024/5/10 1:45,4268
2024/5/10 2:00,3711
2024/5/10 2:15,3968
2024/5/10 2:30,4047
2024/5/10 2:45,3793
2024/5/10 3:00,3503
2024/5/10 3:15,3876
2024/5/10 3:30,4590.9
2024/5/10 3:45,4488
2024/5/10 4:00,5123
2024/5/10 4:15,4180
2024/5/10 4:30,3641
2024/5/10 4:45,5189.9
2024/5/10 5:00,4488
2024/5/10 5:15,4287
2024/5/10 5:30,4340
2024/5/10 5:45,3957
2024/5/10 6:00,4564
2024/5/10 6:15,4841
2024/5/10 6:30,4848
2024/5/10 6:45,4606
2024/5/10 7:00,5381
2024/5/10 7:15,5281
2024/5/10 7:30,4812
2024/5/10 7:45,5384
2024/5/10 8:00,6267
2024/5/10 8:15,6390
2024/5/10 8:30,6580
2024/5/10 8:45,5690
2024/5/10 9:00,6631
2024/5/10 9:15,5753
2024/5/10 9:30,6021
2024/5/10 9:45,6185
2024/5/10 10:00,4822
2024/5/10 10:15,4548.1
2024/5/10 10:30,5596
2024/5/10 10:45,4738.1
2024/5/10 11:00,4179
2024/5/10 11:15,3851
2024/5/10 11:30,4459
2024/5/10 11:45,4189
2024/5/10 12:00,4632
2024/5/10 12:15,3804
2024/5/10 12:30,3981
2024/5/10 12:45,5011
2024/5/10 13:00,3849
2024/5/10 13:15,5594
2024/5/10 13:30,5286
2024/5/10 13:45,3941
2024/5/10 14:00,3848
2024/5/10 14:15,5169
2024/5/10 14:30,4470
2024/5/10 14:45,4341
2024/5/10 15:00,4280
2024/5/10 15:15,4475
2024/5/10 15:30,4570
2024/5/10 15:45,5470
2024/5/10 16:00,6289.1
2024/5/10 16:15,5957
2024/5/10 16:30,6500
2024/5/10 16:45,6605
2024/5/10 17:00,6555
2024/5/10 17:15,6602
2024/5/10 17:30,4824
2024/5/10 17:45,6630
2024/5/10 18:00,6650
2024/5/10 18:15,6258
2024/5/10 18:30,6506
2024/5/10 18:45,5136.9
2024/5/10 19:00,6428
2024/5/10 19:15,5661
2024/5/10 19:30,5143
2024/5/10 19:45,6645
2024/5/10 20:00,5455
2024/5/10 20:15,4841
2024/5/10 20:30,4386
2024/5/10 20:45,5483
2024/5/10 21:00,4726
2024/5/10 21:15,3592
2024/5/10 21:30,4932
2024/5/10 21:45,4278
2024/5/10 22:00,4510
2024/5/10 22:15,5644
2024/5/10 22:30,4067
2024/5/10 22:45,4729
2024/5/10 23:00,4107
2024/5/10 23:15,3261
2024/5/10 23:30,4221
2024/5/10 23:45,3212
2024/5/11 0:00,4779
2024/5/11 0:15,5158
2024/5/11 0:30,4607
2024/5/11 0:45,5408
2024/5/11 1:00,5212
2024/5/11 1:15,5516
2024/5/11 1:30,5094.1
2024/5/11 1:45,5559
2024/5/11 2:00,4829
2024/5/11 2:15,4749
2024/5/11 2:30,4320
2024/5/11 2:45,4173
2024/5/11 3:00,3406
2024/5/11 3:15,3336
2024/5/11 3:30,2219
2024/5/11 3:45,2617.9
2024/5/11 4:00,2468.1
2024/5/11 4:15,2727.1
2024/5/11 4:30,3646
2024/5/11 4:45,4225
2024/5/11 5:00,3638
2024/5/11 5:15,3677
2024/5/11 5:30,3285
2024/5/11 5:45,2560
2024/5/11 6:00,2114
2024/5/11 6:15,3431
2024/5/11 6:30,2677
2024/5/11 6:45,2405
2024/5/11 7:00,1566
2024/5/11 7:15,1141
2024/5/11 7:30,1312
2024/5/11 7:45,1541
2024/5/11 8:00,1526
2024/5/11 8:15,1247
2024/5/11 8:30,1955
2024/5/11 8:45,2326
2024/5/11 9:00,2623
2024/5/11 9:15,2391
2024/5/11 9:30,2557
2024/5/11 9:45,2087
2024/5/11 10:00,2018
2024/5/11 10:15,1974
2024/5/11 10:30,2363
2024/5/11 10:45,1139
2024/5/11 11:00,1272
2024/5/11 11:15,1798
2024/5/11 11:30,1999.1
2024/5/11 11:45,1701
2024/5/11 12:00,1836
2024/5/11 12:15,1344
2024/5/11 12:30,1196
2024/5/11 12:45,1333.1
2024/5/11 13:00,1383
2024/5/11 13:15,1010
2024/5/11 13:30,926.9
2024/5/11 13:45,1113
2024/5/11 14:00,689
2024/5/11 14:15,716
2024/5/11 14:30,706
2024/5/11 14:45,925
2024/5/11 15:00,970
2024/5/11 15:15,1062
2024/5/11 15:30,720
2024/5/11 15:45,1011
2024/5/11 16:00,786
2024/5/11 16:15,1301
2024/5/11 16:30,1154
2024/5/11 16:45,975
2024/5/11 17:00,773
2024/5/11 17:15,974
2024/5/11 17:30,919
2024/5/11 17:45,628
2024/5/11 18:00,910
2024/5/11 18:15,789
2024/5/11 18:30,869
2024/5/11 18:45,906
2024/5/11 19:00,368
2024/5/11 19:15,429
2024/5/11 19:30,522
2024/5/11 19:45,431
2024/5/11 20:00,474
2024/5/11 20:15,617
2024/5/11 20:30,670
2024/5/11 20:45,373
2024/5/11 21:00,344
2024/5/11 21:15,466
2024/5/11 21:30,827
2024/5/11 21:45,672
2024/5/11 22:00,655
2024/5/11 22:15,500
2024/5/11 22:30,641
2024/5/11 22:45,540
2024/5/11 23:00,879
2024/5/11 23:15,1377
2024/5/11 23:30,702
2024/5/11 23:45,1505
2024/5/12 0:00,1285
2024/5/12 0:15,1048
2024/5/12 0:30,925
2024/5/12 0:45,1185.1
2024/5/12 1:00,640
2024/5/12 1:15,682
2024/5/12 1:30,545
2024/5/12 1:45,681
2024/5/12 2:00,710
2024/5/12 2:15,816
2024/5/12 2:30,426
2024/5/12 2:45,268
2024/5/12 3:00,235
2024/5/12 3:15,297
2024/5/12 3:30,421
2024/5/12 3:45,246
2024/5/12 4:00,75
2024/5/12 4:15,140
2024/5/12 4:30,107
2024/5/12 4:45,224
2024/5/12 5:00,126
2024/5/12 5:15,57
2024/5/12 5:30,77
2024/5/12 5:45,-36
2024/5/12 6:00,-38
2024/5/12 6:15,-33
2024/5/12 6:30,-31
2024/5/12 6:45,-35
2024/5/12 7:00,-39
2024/5/12 7:15,-35
2024/5/12 7:30,105
2024/5/12 7:45,106
2024/5/12 8:00,53
2024/5/12 8:15,-34
2024/5/12 8:30,-34
2024/5/12 8:45,-36
2024/5/12 9:00,-35
2024/5/12 9:15,-38
2024/5/12 9:30,-32
2024/5/12 9:45,-38
2024/5/12 10:00,-33
2024/5/12 10:15,-36
2024/5/12 10:30,-35
2024/5/12 10:45,-34
2024/5/12 11:00,-38
2024/5/12 11:15,-34
2024/5/12 11:30,-34
2024/5/12 11:45,-33
2024/5/12 12:00,-35
2024/5/12 12:15,-37
2024/5/12 12:30,-32.2
2024/5/12 12:45,-37
2024/5/12 13:00,-37
2024/5/12 13:15,-35
2024/5/12 13:30,-36
2024/5/12 13:45,-35
2024/5/12 14:00,-35
2024/5/12 14:15,-33
2024/5/12 14:30,303.9
2024/5/12 14:45,-38
2024/5/12 15:00,-38.1
2024/5/12 15:15,-37
2024/5/12 15:30,67
2024/5/12 15:45,208
2024/5/12 16:00,39
2024/5/12 16:15,78
2024/5/12 16:30,-32
2024/5/12 16:45,-35
2024/5/12 17:00,-35
2024/5/12 17:15,-35
2024/5/12 17:30,-36
2024/5/12 17:45,-34
2024/5/12 18:00,-33
2024/5/12 18:15,-36
2024/5/12 18:30,-37
2024/5/12 18:45,-36
2024/5/12 19:00,517
2024/5/12 19:15,1045
2024/5/12 19:30,3369
2024/5/12 19:45,2348
2024/5/12 20:00,2246
2024/5/12 20:15,2801
2024/5/12 20:30,3185
2024/5/12 20:45,3518
2024/5/12 21:00,2541
2024/5/12 21:15,1738
2024/5/12 21:30,981
2024/5/12 21:45,469
2024/5/12 22:00,352
2024/5/12 22:15,265
2024/5/12 22:30,217
2024/5/12 22:45,109
2024/5/12 23:00,123
2024/5/12 23:15,41
2024/5/12 23:30,95
2024/5/12 23:45,335
2024/5/13 0:00,472
2024/5/13 0:15,375
2024/5/13 0:30,416
2024/5/13 0:45,245
2024/5/13 1:00,185
2024/5/13 1:15,202
2024/5/13 1:30,233
2024/5/13 1:45,301
2024/5/13 2:00,234
2024/5/13 2:15,241
2024/5/13 2:30,155
2024/5/13 2:45,201
2024/5/13 3:00,247
2024/5/13 3:15,328
2024/5/13 3:30,283
2024/5/13 3:45,261
2024/5/13 4:00,278
2024/5/13 4:15,520
2024/5/13 4:30,455
2024/5/13 4:45,564
2024/5/13 5:00,677
2024/5/13 5:15,298
2024/5/13 5:30,436
2024/5/13 5:45,617
2024/5/13 6:00,998
2024/5/13 6:15,799
2024/5/13 6:30,1086
2024/5/13 6:45,667
2024/5/13 7:00,977
2024/5/13 7:15,1350
2024/5/13 7:30,1552
2024/5/13 7:45,2373
2024/5/13 8:00,2611
2024/5/13 8:15,1960
2024/5/13 8:30,1591
2024/5/13 8:45,1058
2024/5/13 9:00,1645
2024/5/13 9:15,1271
2024/5/13 9:30,1480
2024/5/13 9:45,1143.2
2024/5/13 10:00,1425
2024/5/13 10:15,1133
2024/5/13 10:30,637
2024/5/13 10:45,671
2024/5/13 11:00,1555
2024/5/13 11:15,1720
2024/5/13 11:30,1365
2024/5/13 11:45,1701
2024/5/13 12:00,1233
2024/5/13 12:15,1418
2024/5/13 12:30,1255
2024/5/13 12:45,1188
2024/5/13 13:00,1400.9
2024/5/13 13:15,1328
2024/5/13 13:30,1556
2024/5/13 13:45,2260
2024/5/13 14:00,2058
2024/5/13 14:15,1614
2024/5/13 14:30,1594
2024/5/13 14:45,1333
2024/5/13 15:00,1675
2024/5/13 15:15,1766
2024/5/13 15:30,1136
2024/5/13 15:45,599
2024/5/13 16:00,546
2024/5/13 16:15,1206
2024/5/13 16:30,922
2024/5/13 16:45,669
2024/5/13 17:00,654
2024/5/13 17:15,533
2024/5/13 17:30,525
2024/5/13 17:45,310
2024/5/13 18:00,385
2024/5/13 18:15,798
2024/5/13 18:30,784
2024/5/13 18:45,1810
2024/5/13 19:00,1034
2024/5/13 19:15,1393
2024/5/13 19:30,882.1
2024/5/13 19:45,428
2024/5/13 20:00,432
2024/5/13 20:15,367
2024/5/13 20:30,337
2024/5/13 20:45,135
2024/5/13 21:00,134
2024/5/13 21:15,50
2024/5/13 21:30,-35
2024/5/13 21:45,-34
2024/5/13 22:00,-31
2024/5/13 22:15,-34
2024/5/13 22:30,-34
2024/5/13 22:45,-34
2024/5/13 23:00,-40
2024/5/13 23:15,-34
2024/5/13 23:30,341
2024/5/13 23:45,533
2024/5/14 0:00,192
2024/5/14 0:15,153
2024/5/14 0:30,590
2024/5/14 0:45,809
2024/5/14 1:00,1055
2024/5/14 1:15,693
2024/5/14 1:30,643
2024/5/14 1:45,1153
2024/5/14 2:00,858
2024/5/14 2:15,1017
2024/5/14 2:30,977
2024/5/14 2:45,1100
2024/5/14 3:00,1408
2024/5/14 3:15,1413
2024/5/14 3:30,1237
2024/5/14 3:45,1646
2024/5/14 4:00,1784
2024/5/14 4:15,2487
2024/5/14 4:30,2203
2024/5/14 4:45,3155
2024/5/14 5:00,3462
2024/5/14 5:15,4056
2024/5/14 5:30,3319
2024/5/14 5:45,4067
2024/5/14 6:00,3284
2024/5/14 6:15,4037
2024/5/14 6:30,5136
2024/5/14 6:45,3757
2024/5/14 7:00,4959
2024/5/14 7:15,4348
2024/5/14 7:30,6329
2024/5/14 7:45,5531
2024/5/14 8:00,4924
2024/5/14 8:15,5109
2024/5/14 8:30,4986
2024/5/14 8:45,4276
2024/5/14 9:00,5797
2024/5/14 9:15,6431.9
2024/5/14 9:30,6448
2024/5/14 9:45,6366
2024/5/14 10:00,5121
2024/5/14 10:15,6445
2024/5/14 10:30,5210
2024/5/14 10:45,5435
2024/5/14 11:00,4464
2024/5/14 11:15,4931
2024/5/14 11:30,4330
2024/5/14 11:45,3902
2024/5/14 12:00,3412
2024/5/14 12:15,3185
2024/5/14 12:30,3872
2024/5/14 12:45,4051
2024/5/14 13:00,5600
2024/5/14 13:15,6614
2024/5/14 13:30,6247
2024/5/14 13:45,5922
2024/5/14 14:00,6454
2024/5/14 14:15,4995
2024/5/14 14:30,6125
2024/5/14 14:45,6060
2024/5/14 15:00,6631.1
2024/5/14 15:15,6669
2024/5/14 15:30,6232
2024/5/14 15:45,6627
2024/5/14 16:00,6304
2024/5/14 16:15,6022
2024/5/14 16:30,5469
2024/5/14 16:45,6625
2024/5/14 17:00,5954
2024/5/14 17:15,6025.9
2024/5/14 17:30,5977
2024/5/14 17:45,6492
2024/5/14 18:00,5626.9
2024/5/14 18:15,6250
2024/5/14 18:30,5283
2024/5/14 18:45,5412
2024/5/14 19:00,5675
2024/5/14 19:15,5455
2024/5/14 19:30,6359
2024/5/14 19:45,5284
2024/5/14 20:00,6189
2024/5/14 20:15,6578
2024/5/14 20:30,5303
2024/5/14 20:45,5686
2024/5/14 21:00,5141
2024/5/14 21:15,3666
2024/5/14 21:30,4403.1
2024/5/14 21:45,4188
2024/5/14 22:00,3500
2024/5/14 22:15,3296
2024/5/14 22:30,2737
2024/5/14 22:45,2367
2024/5/14 23:00,2056.9
2024/5/14 23:15,1932
2024/5/14 23:30,1870
2024/5/14 23:45,1647
2024/5/15 0:00,1389
2024/5/15 0:15,1193
2024/5/15 0:30,997.8
2024/5/15 0:45,1318
2024/5/15 1:00,1328
2024/5/15 1:15,1332
2024/5/15 1:30,1324
2024/5/15 1:45,1009
2024/5/15 2:00,1374
2024/5/15 2:15,1433
2024/5/15 2:30,1490
2024/5/15 2:45,1356
2024/5/15 3:00,1505
2024/5/15 3:15,1616
2024/5/15 3:30,1751
2024/5/15 3:45,1681
2024/5/15 4:00,2278
2024/5/15 4:15,1815
2024/5/15 4:30,1786
2024/5/15 4:45,1758
2024/5/15 5:00,1957
2024/5/15 5:15,2296
2024/5/15 5:30,2783
2024/5/15 5:45,2369
2024/5/15 6:00,2459
2024/5/15 6:15,2034
2024/5/15 6:30,3077.9
2024/5/15 6:45,3364
2024/5/15 7:00,3372
2024/5/15 7:15,3924
2024/5/15 7:30,3272.1
2024/5/15 7:45,3897
2024/5/15 8:00,3754
2024/5/15 8:15,4118
2024/5/15 8:30,3687
2024/5/15 8:45,3946
2024/5/15 9:00,3161
2024/5/15 9:15,3417
2024/5/15 9:30,4055
2024/5/15 9:45,4564
2024/5/15 10:00,4391.1
2024/5/15 10:15,3554
2024/5/15 10:30,4046
2024/5/15 10:45,4435
2024/5/15 11:00,3891.1
2024/5/15 11:15,4909
2024/5/15 11:30,4647
2024/5/15 11:45,2857
2024/5/15 12:00,3846
2024/5/15 12:15,3493
2024/5/15 12:30,3240
2024/5/15 12:45,2733
2024/5/15 13:00,2302
2024/5/15 13:15,2491
2024/5/15 13:30,2219
2024/5/15 13:45,2139.9
2024/5/15 14:00,2663
2024/5/15 14:15,1909
2024/5/15 14:30,2279
2024/5/15 14:45,1634
2024/5/15 15:00,1491
2024/5/15 15:15,1323
2024/5/15 15:30,1317
2024/5/15 15:45,1288
2024/5/15 16:00,1108
2024/5/15 16:15,1214
2024/5/15 16:30,1142
2024/5/15 16:45,1096
2024/5/15 17:00,982
2024/5/15 17:15,987
2024/5/15 17:30,818
2024/5/15 17:45,1193
2024/5/15 18:00,1166
2024/5/15 18:15,1422
2024/5/15 18:30,1205
2024/5/15 18:45,2353
2024/5/15 19:00,2677
2024/5/15 19:15,2359
2024/5/15 19:30,3219
2024/5/15 19:45,2843
2024/5/15 20:00,3377
2024/5/15 20:15,3422
2024/5/15 20:30,3425
2024/5/15 20:45,3743
2024/5/15 21:00,3069
2024/5/15 21:15,2807
2024/5/15 21:30,2634.1
2024/5/15 21:45,2821
2024/5/15 22:00,2824.9
2024/5/15 22:15,2096
2024/5/15 22:30,1831
2024/5/15 22:45,1877
2024/5/15 23:00,2152
2024/5/15 23:15,1422
2024/5/15 23:30,1314
2024/5/15 23:45,873
2024/5/16 0:00,812.1
2024/5/16 0:15,1093
2024/5/16 0:30,952
2024/5/16 0:45,585
2024/5/16 1:00,732
2024/5/16 1:15,559
2024/5/16 1:30,514
2024/5/16 1:45,437
2024/5/16 2:00,375
2024/5/16 2:15,308
2024/5/16 2:30,309
2024/5/16 2:45,260
2024/5/16 3:00,264
2024/5/16 3:15,359
2024/5/16 3:30,622
2024/5/16 3:45,730
2024/5/16 4:00,941
2024/5/16 4:15,885
2024/5/16 4:30,1067
2024/5/16 4:45,1253
2024/5/16 5:00,989
2024/5/16 5:15,1256
2024/5/16 5:30,1220
2024/5/16 5:45,1500
2024/5/16 6:00,1525
2024/5/16 6:15,2075
2024/5/16 6:30,1410
2024/5/16 6:45,2136
2024/5/16 7:00,2449
2024/5/16 7:15,1559
2024/5/16 7:30,2112
2024/5/16 7:45,3317
2024/5/16 8:00,3280
2024/5/16 8:15,1925
2024/5/16 8:30,1999
2024/5/16 8:45,2195
2024/5/16 9:00,1709
2024/5/16 9:15,2261
2024/5/16 9:30,1367
2024/5/16 9:45,1462
2024/5/16 10:00,1916
2024/5/16 10:15,1826
2024/5/16 10:30,2020
2024/5/16 10:45,2366
2024/5/16 11:00,1865
2024/5/16 11:15,2041
2024/5/16 11:30,2691.9
2024/5/16 11:45,3354
2024/5/16 12:00,3181
2024/5/16 12:15,3038
2024/5/16 12:30,2348
2024/5/16 12:45,2162
2024/5/16 13:00,5034
2024/5/16 13:15,4484
2024/5/16 13:30,4566
2024/5/16 13:45,5555.9
2024/5/16 14:00,5384
2024/5/16 14:15,6070
2024/5/16 15:30,6626
2024/5/16 15:45,6569
2024/5/16 16:00,6593
2024/5/16 16:15,0
2024/5/16 16:30,0
2024/5/16 16:45,0
2024/5/16 17:00,6588
2024/5/16 17:15,6652
2024/5/16 17:30,6588
2024/5/16 17:45,6641
2024/5/16 18:00,6609
2024/5/16 18:15,6618.1
2024/5/16 18:30,6605
2024/5/16 18:45,6578.8
2024/5/16 19:00,6605
2024/5/16 19:15,6610
2024/5/16 19:30,6573
2024/5/16 19:45,6599.9
2024/5/16 20:00,6608
2024/5/16 20:15,6587
2024/5/16 20:30,6615
2024/5/16 20:45,6613
2024/5/16 21:00,6553
